7047,"_Line(m=85001.40025682448, b=-121424.08490849254)"
6962,"_Line(m=84938.21005217503, b=-106437.8959738288)"
7420,"_Line(m=85201.5390622301, b=-168889.0039984885)"
7198,"_Line(m=84644.30239553587, b=-36734.7561252843)"
6798,"_Line(m=84898.3914525379, b=-96994.51688388495)"
6392,"_Line(m=84616.31032988864, b=-30096.15783639029)"
6994,"_Line(m=84544.53810634029, b=-13074.657299664537)"
6944,"_Line(m=84892.76557207911, b=-95660.28307428413)"
7278,"_Line(m=96539.82843780833, b=-2857877.712310623)"
7529,"_Line(m=86382.7021405798, b=-449013.63965990744)"
7453,"_Line(m=88045.21567872292, b=-843295.3503659278)"
7239,"_Line(m=92152.4125959942, b=-0.0)"
7099,"_Line(m=86832.8402537566, b=-555768.3945809124)"
7505,"_Line(m=85771.5769390565, b=-304079.1868666419)"
7578,"_Line(m=84712.94174883096, b=-53013.265152750166)"
7542,"_Line(m=86649.33923737745, b=-512249.29353643896)"
7617,"_Line(m=94079.37024633306, b=-2274355.447620348)"
6633,"_Line(m=84970.24016242937, b=-114034.1569217454)"
7414,"_Line(m=86868.23165298231, b=-564161.8188212845)"
6476,"_Line(m=84808.89595668955, b=-75769.7650884921)"
6959,"_Line(m=84655.61123459217, b=-39416.760395879355)"
7083,"_Line(m=84655.59629635376, b=-39413.217643259224)"
6827,"_Line(m=84635.82237594368, b=-34723.63467880572)"
7182,"_Line(m=84635.83201925507, b=-34725.92168653476)"
7370,"_Line(m=86078.47273143799, b=-376862.59298783407)"
7319,"_Line(m=84840.18362763096, b=-83189.94912895856)"
7013,"_Line(m=85129.07911080857, b=-151704.40191936077)"
6360,"_Line(m=84861.45111413285, b=-88233.74622774892)"
7314,"_Line(m=84730.38951324041, b=-57151.176960094854)"
7476,"_Line(m=84597.00145746586, b=-25516.86565260265)"
7502,"_Line(m=84674.09854881979, b=-43801.211838100695)"
6334,"_Line(m=84631.90487614527, b=-33794.56042661333)"
7183,"_Line(m=84663.2676868628, b=-41232.56461638189)"
7589,"_Line(m=84512.18128489939, b=-5400.9135267411575)"
7484,"_Line(m=84512.18135099935, b=-5400.929203003828)"
7225,"_Line(m=84832.27362146696, b=-81314.01206710438)"
7008,"_Line(m=84535.72669612836, b=-10984.943253803078)"
7040,"_Line(m=84519.8834989584, b=-7227.570612976281)"
7216,"_Line(m=84644.69325446896, b=-36827.45222986103)"
7397,"_Line(m=84790.23235813553, b=-71343.5060554236)"
6325,"_Line(m=84576.38549496954, b=-20627.583986974005)"
7574,"_Line(m=84632.21570231959, b=-33868.275962116204)"
7619,"_Line(m=84787.50448463105, b=-70696.56357510187)"
6686,"_Line(m=84576.49749886441, b=-20654.14683068625)"
