7047,"_Line(m=85013.81980942315, b=-124369.50600279385)"
6962,"_Line(m=84903.07886154983, b=-98106.18280515769)"
7420,"_Line(m=85192.6797834285, b=-166787.9374378999)"
7198,"_Line(m=84632.2538846113, b=-33877.33127441529)"
6798,"_Line(m=84833.27554288635, b=-81551.62775092601)"
6392,"_Line(m=84632.62058888261, b=-33964.29885939579)"
6994,"_Line(m=84525.96178800038, b=-8669.0976421715)"
6944,"_Line(m=85195.37502665706, b=-167427.1413219885)"
7278,"_Line(m=95116.01629600926, b=-2520206.424761556)"
7529,"_Line(m=85439.40555079888, b=-0.0)"
7453,"_Line(m=87907.88718307759, b=-810726.5243386789)"
7239,"_Line(m=92147.39353178415, b=-0.0)"
7099,"_Line(m=86761.02018527633, b=-538735.5471401333)"
7505,"_Line(m=85929.70009819271, b=-341579.67528738274)"
7578,"_Line(m=84805.6635886881, b=-75003.17669326786)"
7542,"_Line(m=86652.58203395456, b=-513018.3551726661)"
7617,"_Line(m=93551.6618552653, b=-2149204.125594715)"
6633,"_Line(m=84974.19817435967, b=-114972.83903113792)"
7414,"_Line(m=86805.93218770788, b=-549386.8776368005)"
6476,"_Line(m=84805.09546702319, b=-74868.44095921954)"
6959,"_Line(m=84635.71443474363, b=-34698.03534379604)"
7083,"_Line(m=84635.699114175, b=-34694.40191774193)"
6827,"_Line(m=84642.76574493837, b=-36370.32406958582)"
7182,"_Line(m=84642.77566756296, b=-36372.67731922969)"
7319,"_Line(m=84754.26168527028, b=-62812.701278699344)"
7013,"_Line(m=85123.21385349595, b=-150313.39749510147)"
6360,"_Line(m=92237.01957709702, b=-0.0)"
7314,"_Line(m=90478.23131823349, b=-0.0)"
7476,"_Line(m=85968.78792783016, b=-0.0)"
7502,"_Line(m=84664.28584438229, b=-41474.03085370431)"
6334,"_Line(m=85517.14967875452, b=-0.0)"
7183,"_Line(m=84654.87613719984, b=-39242.42469831192)"
7589,"_Line(m=84513.4166686986, b=-5693.897148557439)"
7484,"_Line(m=84513.41674347276, b=-5693.914881997901)"
7225,"_Line(m=96308.695619626, b=-0.0)"
7008,"_Line(m=84529.7054127595, b=-9556.935690044926)"
7040,"_Line(m=84513.30865638635, b=-5668.280948582543)"
7216,"_Line(m=91907.16337343783, b=-0.0)"
7397,"_Line(m=96802.95442994533, b=-0.0)"
6325,"_Line(m=94474.84172074149, b=-0.0)"
7574,"_Line(m=84651.03601760758, b=-38331.70193581038)"
7619,"_Line(m=84685.32324537648, b=-46463.26087348605)"
6686,"_Line(m=84578.54730948622, b=-21140.279917754036)"
6849,"_Line(m=84795.82838856748, b=-72670.6606326633)"
7429,"_Line(m=85461.72272875486, b=-230594.16235150295)"
7432,"_Line(m=85059.81653637881, b=-0.0)"
7325,"_Line(m=87390.5330571067, b=-47041.38337362672)"
6929,"_Line(m=84640.87867876064, b=-35922.78745487373)"
7428,"_Line(m=84641.4624156379, b=-36061.22649268597)"
7262,"_Line(m=84639.07067636278, b=-35494.00160619489)"
7547,"_Line(m=84707.54157076683, b=-51732.55892306076)"
7326,"_Line(m=89338.72607364859, b=-30314.03463532507)"
6764,"_Line(m=91026.4875181342, b=-0.0)"
7701,"_Line(m=90051.82840149084, b=-0.0)"
7561,"_Line(m=90998.38846677546, b=-0.0)"
6727,"_Line(m=91420.63841597625, b=-0.0)"
7333,"_Line(m=91750.67185134307, b=-0.0)"
6660,"_Line(m=91960.24775118608, b=-0.0)"
6636,"_Line(m=88502.48260997875, b=-0.0)"
6503,"_Line(m=91741.91540700122, b=-0.0)"
7078,"_Line(m=90593.53834976182, b=-27225.08312151663)"
7323,"_Line(m=87868.37728416774, b=-0.0)"
6427,"_Line(m=90789.15264918911, b=-0.0)"
7628,"_Line(m=87655.85868814093, b=-750955.446479504)"
6366,"_Line(m=86947.73343094945, b=-583016.4604839709)"
7101,"_Line(m=84985.59403466641, b=-117675.48126148916)"
7590,"_Line(m=84610.71402771273, b=-28768.938812350803)"
6635,"_Line(m=84603.69387316599, b=-27104.03896004809)"
6937,"_Line(m=84638.52545965032, b=-35364.69801066533)"
6865,"_Line(m=84619.27972559375, b=-30800.37972181268)"
6737,"_Line(m=84613.43429934223, b=-29414.078432003826)"
6893,"_Line(m=85305.82724802088, b=-193621.9901406314)"
6845,"_Line(m=86296.05117192164, b=-428463.49593293405)"
6402,"_Line(m=84621.72686538761, b=-31380.74339532614)"
7538,"_Line(m=84689.17148160141, b=-47375.90857659283)"
7537,"_Line(m=84656.11975256278, b=-39537.36051778796)"
7245,"_Line(m=84541.91972401582, b=-12453.681747591883)"
7700,"_Line(m=84546.56997562651, b=-13556.535419584296)"
6897,"_Line(m=84670.54359363305, b=-42958.118666014314)"
6896,"_Line(m=84596.64929852686, b=-25433.347638626365)"
7586,"_Line(m=87947.4563147327, b=-820110.7396020041)"
6891,"_Line(m=85226.29493626887, b=-174760.10708552416)"
7457,"_Line(m=86797.66149397158, b=-547425.3999103002)"
7307,"_Line(m=91003.4088999255, b=-1544860.454706331)"
7242,"_Line(m=92149.68417119475, b=-0.0)"
7019,"_Line(m=85863.35750389202, b=-325845.86562303494)"
7568,"_Line(m=85306.1427796278, b=-193696.82161653083)"
6349,"_Line(m=86160.63413615378, b=-396347.9917302299)"
7508,"_Line(m=84739.66941857722, b=-59351.999309771294)"
6977,"_Line(m=84557.30134805581, b=-16101.587704916754)"
6659,"_Line(m=84563.5470670874, b=-17582.822430451968)"
6410,"_Line(m=84785.62587928482, b=-70251.03353118685)"
6602,"_Line(m=84558.0887317098, b=-16288.32361229623)"
7708,"_Line(m=84818.9841678715, b=-78162.28525240484)"
7113,"_Line(m=84643.72513820464, b=-36597.85377661064)"
6790,"_Line(m=84565.61678884506, b=-18073.677642492992)"
6878,"_Line(m=85580.87321569046, b=-258851.89183315224)"
6719,"_Line(m=84684.2876402377, b=-46217.656758772704)"
6522,"_Line(m=84609.38443377255, b=-28453.61231349534)"
7682,"_Line(m=84810.86460126728, b=-76236.64883654607)"
