7047,"_Line(m=91078.7115368196, b=-1562719.2280721366)"
6962,"_Line(m=84899.36015185532, b=-97224.25361400923)"
7420,"_Line(m=85170.21794960774, b=-161460.88892897096)"
7198,"_Line(m=88691.80987588847, b=-996641.6301657087)"
6798,"_Line(m=84826.35786641756, b=-79911.03159958948)"
6392,"_Line(m=84640.64018287371, b=-35866.22577033211)"
6994,"_Line(m=84640.2310217503, b=-35769.18911829804)"
6944,"_Line(m=85172.91248221064, b=-162099.92428107472)"
7278,"_Line(m=95201.23808415547, b=-2540417.6240383126)"
7529,"_Line(m=84491.74973277544, b=-555.366625025236)"
7453,"_Line(m=87564.98594783309, b=-729404.0673880923)"
7239,"_Line(m=92243.84039044089, b=-0.0)"
7099,"_Line(m=86747.71703453375, b=-535580.5719100208)"
7505,"_Line(m=85930.76780786159, b=-341832.8933124564)"
7578,"_Line(m=84795.60619875377, b=-72617.96609644151)"
7542,"_Line(m=86637.25305742834, b=-509382.9350997058)"
7617,"_Line(m=92852.86417286057, b=-1983477.2672356106)"
6633,"_Line(m=84966.06741154233, b=-113044.54732137914)"
7414,"_Line(m=86782.23724553043, b=-543767.3851499958)"
6476,"_Line(m=84792.58894204948, b=-71902.39349644957)"
6959,"_Line(m=84647.03714194997, b=-37383.32858485447)"
7083,"_Line(m=84647.02181933174, b=-37379.69467271455)"
6827,"_Line(m=84650.2860454449, b=-38153.83853771271)"
7182,"_Line(m=84650.29596895108, b=-38156.19199643698)"
7370,"_Line(m=86049.33098914781, b=-369951.3373862949)"
7319,"_Line(m=84739.11489558322, b=-59220.48863651435)"
7013,"_Line(m=85127.27209031023, b=-151275.84893797204)"
6360,"_Line(m=91698.18050538629, b=-0.0)"
7314,"_Line(m=90369.87060546214, b=-0.0)"
7476,"_Line(m=85780.47486650237, b=-0.0)"
7502,"_Line(m=99082.58833967031, b=-0.0)"
6334,"_Line(m=86770.54791684334, b=-0.0)"
7183,"_Line(m=84654.12644540833, b=-39064.62779304043)"
7589,"_Line(m=84546.78782985079, b=-13608.201727408932)"
7484,"_Line(m=84525.58628487706, b=-8580.04332144391)"
7225,"_Line(m=96338.50240164179, b=-0.0)"
7008,"_Line(m=84531.18543190585, b=-9907.937030791036)"
7040,"_Line(m=84516.20692691782, b=-6355.634787829797)"
7216,"_Line(m=98910.54592925863, b=-0.0)"
6325,"_Line(m=94312.94884171539, b=-0.0)"
7574,"_Line(m=96293.16899680218, b=-0.0)"
7619,"_Line(m=84695.04636427658, b=-48769.195751834515)"
6686,"_Line(m=84574.73384405236, b=-20235.87845545803)"
6849,"_Line(m=84791.04702540039, b=-71536.71254395696)"
7429,"_Line(m=85521.7594161309, b=-244832.4631296022)"
7432,"_Line(m=85030.75518537119, b=-0.0)"
7325,"_Line(m=87386.32168544573, b=-46953.85777136073)"
6929,"_Line(m=84641.96509314678, b=-36180.441490691665)"
7428,"_Line(m=84642.54883751665, b=-36318.882305448635)"
7262,"_Line(m=84641.3400353583, b=-36032.20278557367)"
7547,"_Line(m=84703.35020537238, b=-50738.53470611411)"
7326,"_Line(m=89286.63034370949, b=-24447.38015217124)"
6764,"_Line(m=90576.83305414444, b=-0.0)"
7701,"_Line(m=89858.01850652044, b=-0.0)"
7561,"_Line(m=91382.55608381868, b=-0.0)"
6727,"_Line(m=91321.43780631841, b=-0.0)"
7333,"_Line(m=91715.24734133719, b=-0.0)"
6660,"_Line(m=92016.57867436965, b=-0.0)"
6636,"_Line(m=89004.20796725195, b=-0.0)"
6503,"_Line(m=91567.12514110537, b=-0.0)"
7078,"_Line(m=90589.76149279758, b=-25595.215250137684)"
7323,"_Line(m=87879.82205357506, b=-0.0)"
6427,"_Line(m=90816.06672043014, b=-0.0)"
7628,"_Line(m=87737.24368797799, b=-770256.7130408605)"
6366,"_Line(m=86945.95042956233, b=-582593.6038750054)"
7101,"_Line(m=85003.6369414373, b=-121954.53703127356)"
7590,"_Line(m=84604.04093254493, b=-27186.34756235325)"
6635,"_Line(m=84591.49036747102, b=-24209.855549430158)"
6937,"_Line(m=84634.84329877199, b=-34491.436736764066)"
6865,"_Line(m=84582.77276021805, b=-22142.38781331069)"
6737,"_Line(m=84582.77637113786, b=-22143.244179054)"
6893,"_Line(m=85309.88980422352, b=-194585.46596964984)"
6845,"_Line(m=86288.17481897661, b=-426595.5400684878)"
6402,"_Line(m=84631.22278869581, b=-33632.79656709693)"
7538,"_Line(m=84683.33186637607, b=-45990.98542974931)"
7537,"_Line(m=84658.83947596031, b=-40182.370118745675)"
7245,"_Line(m=84539.20762613961, b=-11810.480615269973)"
7700,"_Line(m=84543.85772857061, b=-12913.298907806713)"
6897,"_Line(m=84673.1196176607, b=-43569.048524415084)"
6896,"_Line(m=84587.79828329648, b=-23334.240866594962)"
7586,"_Line(m=87930.30798832953, b=-816043.8425122298)"
6891,"_Line(m=85350.58485148396, b=-204236.70337793682)"
7457,"_Line(m=86753.48406411351, b=-536948.2806451579)"
7307,"_Line(m=87868.63263421664, b=-801416.9155308169)"
7242,"_Line(m=92246.13342736886, b=-0.0)"
7019,"_Line(m=85742.93827320778, b=-297287.2408739609)"
7568,"_Line(m=85344.77980813687, b=-202859.97929773922)"
6349,"_Line(m=86378.93215734724, b=-448119.5504364733)"
7508,"_Line(m=84796.8866284877, b=-72921.63281214127)"
6977,"_Line(m=84548.5503661097, b=-14026.204826577607)"
6659,"_Line(m=84564.2313304044, b=-17745.102318708792)"
6410,"_Line(m=84780.42246660563, b=-69016.99218018966)"
6602,"_Line(m=84558.77295085954, b=-16450.593025849877)"
7708,"_Line(m=84821.90786429992, b=-78855.66909736709)"
7113,"_Line(m=84699.7983754734, b=-49896.1827272693)"
6790,"_Line(m=84556.86494631955, b=-15998.09066914177)"
6878,"_Line(m=85592.95585527403, b=-261717.41063678934)"
6719,"_Line(m=84692.78549347771, b=-48233.007633177214)"
6522,"_Line(m=84615.65966663102, b=-29941.846538209942)"
7682,"_Line(m=84781.80149602519, b=-69344.04279733554)"
7641,"_Line(m=84618.71970165364, b=-30667.56444417395)"
7599,"_Line(m=86815.44991574128, b=-551644.1020172029)"
6498,"_Line(m=84555.27991963008, b=-15622.185739471459)"
7128,"_Line(m=84718.6734978479, b=-54372.60674961135)"
7572,"_Line(m=86058.89032048681, b=-372218.4284066529)"
7416,"_Line(m=84549.19584518105, b=-14179.286643140866)"
6966,"_Line(m=85086.28342009347, b=-141554.97590936642)"
6456,"_Line(m=84549.19577589406, b=-14179.270211032568)"
6924,"_Line(m=85019.12225350556, b=-125627.03364137933)"
6860,"_Line(m=84496.1812419437, b=-1606.343339364757)"
6888,"_Line(m=84543.64140381519, b=-12861.995328809782)"
6775,"_Line(m=89371.65410408513, b=-0.0)"
7577,"_Line(m=89257.61724255525, b=-0.0)"
6493,"_Line(m=89228.4290882422, b=-0.0)"
7332,"_Line(m=84803.84079822384, b=-74570.88370676766)"
7070,"_Line(m=86288.43496062714, b=-426657.235262338)"
6885,"_Line(m=85213.23958964743, b=-171663.90108078942)"
6540,"_Line(m=84694.63194127842, b=-48670.91119358986)"
6390,"_Line(m=84677.14730006187, b=-44524.25368267145)"
7581,"_Line(m=84606.73250463928, b=-27824.6808002537)"
6520,"_Line(m=84628.2824409903, b=-32935.4637052604)"
6533,"_Line(m=84628.27675626903, b=-32934.11551676108)"
7376,"_Line(m=85254.0691780852, b=-181347.04627468635)"
6523,"_Line(m=84716.41867050555, b=-53837.851897094704)"
6490,"_Line(m=84806.49572860912, b=-75200.5269969393)"
7258,"_Line(m=85049.743132675, b=-132889.08134520106)"
7656,"_Line(m=84606.71614175507, b=-27820.800178630387)"
7073,"_Line(m=91030.87999941673, b=-0.0)"
7197,"_Line(m=84660.72179180726, b=-40628.78014501013)"
6618,"_Line(m=84963.00224486087, b=-112317.61239120386)"
7131,"_Line(m=84660.60249062462, b=-40600.48667653237)"
6780,"_Line(m=84646.35381617525, b=-37221.27104412389)"
6834,"_Line(m=84999.827526835, b=-121051.0962641873)"
7344,"_Line(m=85412.6457507358, b=-218955.06624450078)"
7137,"_Line(m=84780.63415682952, b=-69067.19663368796)"
6911,"_Line(m=84588.1626007431, b=-23420.64239223824)"
7415,"_Line(m=89609.33314640784, b=-1214241.4490020862)"
7473,"_Line(m=84588.16583915491, b=-23421.410413978978)"
7143,"_Line(m=84929.0038759332, b=-104254.55921631586)"
