7047,"_Line(m=91218.09949878453, b=-1595776.47713174)"
6962,"_Line(m=84951.58927981484, b=-109610.91360089018)"
7420,"_Line(m=85170.40265988141, b=-161504.6948174722)"
7198,"_Line(m=88714.1705427031, b=-1001944.6859074632)"
6798,"_Line(m=85150.97865212448, b=-156898.09713784078)"
6392,"_Line(m=86000.31593144085, b=-33692.21748068962)"
6994,"_Line(m=84628.5709382742, b=-33003.88372110842)"
6944,"_Line(m=85173.09719832799, b=-162143.73155546407)"
7278,"_Line(m=95204.84494233142, b=-2541273.0265233167)"
7529,"_Line(m=84489.81164456494, b=-95.72962501929563)"
7453,"_Line(m=87063.4372350297, b=-610456.7746596453)"
7239,"_Line(m=95209.29444886341, b=-0.0)"
7099,"_Line(m=86764.1450131878, b=-539476.6313276173)"
7505,"_Line(m=85925.18035795039, b=-340507.7736915113)"
7578,"_Line(m=84845.44449750753, b=-84437.61702888591)"
7542,"_Line(m=86766.03744760226, b=-539925.4410733525)"
7617,"_Line(m=93550.19550434803, b=-2148856.365811177)"
7729,"_Line(m=88047.70984007615, b=-843886.8656724575)"
6633,"_Line(m=84973.48355355288, b=-114803.35956060005)"
7414,"_Line(m=86794.84399919982, b=-546757.2028502291)"
6476,"_Line(m=84812.87464328372, b=-76713.35040116492)"
6959,"_Line(m=84668.66430342734, b=-42512.42620082492)"
7083,"_Line(m=84668.6489768942, b=-42508.79136022716)"
6827,"_Line(m=84646.1061464974, b=-37162.53370332506)"
7182,"_Line(m=84646.11606951358, b=-37164.88704583922)"
7370,"_Line(m=86076.93784385269, b=-376498.5790481023)"
7319,"_Line(m=84755.8510107284, b=-63189.62570434539)"
7013,"_Line(m=85122.48339730104, b=-150140.1625039146)"
6360,"_Line(m=92237.74338812398, b=-0.0)"
7314,"_Line(m=90425.80624925536, b=-0.0)"
7476,"_Line(m=87090.7986002751, b=-0.0)"
7502,"_Line(m=99212.48024247788, b=-0.0)"
6334,"_Line(m=86698.96598584214, b=-0.0)"
7183,"_Line(m=84677.47763075047, b=-44602.59490877874)"
7589,"_Line(m=84524.52093206707, b=-8327.384249023195)"
7484,"_Line(m=84524.52100685105, b=-8327.401984793662)"
7225,"_Line(m=97692.12619172272, b=-0.0)"
7008,"_Line(m=84536.13680803927, b=-11082.205394591989)"
7040,"_Line(m=84541.19308784851, b=-12281.352714150249)"
7216,"_Line(m=95078.56669738842, b=-0.0)"
7397,"_Line(m=95857.0780930733, b=-0.0)"
6325,"_Line(m=94493.79415593861, b=-0.0)"
