6326,64854.84397927034
6025,72538.530291933
6039,68157.22472158642
6043,71413.95341152111
6054,66616.41456549753
6072,70858.96708985764
6082,71016.22067834382
6087,70932.23800018584
6088,70677.08205327418
6092,74207.2246079184
6094,73655.07019278508
6101,78800.65888593007
6167,72268.70680845444
6213,69665.52533398832
6225,65260.049345884894
6232,78982.92308312023
6239,69244.41244596514
6245,70925.67240799029
6246,69200.99041146948
6248,64133.490955778485
6250,69239.51612347804
6251,62221.38859499606
6254,71710.60205117067
6266,75250.38325843553
6267,69325.21544529102
6268,70219.71232132424
6272,70523.9450501451
6291,60863.69307891341
6297,68767.74195322601
6298,61355.0949785612
6299,62922.89551954689
6304,70268.77455926542
6307,68071.3547664955
6313,69395.2759208111
6316,69457.04739052083
6317,69330.53657201753
6318,68959.52508846387
6320,73456.58206156825
6323,72851.46108980558
6324,64075.54857639712
6325,69098.39901073682
6327,69221.96278897735
6328,69919.40943475044
6329,68828.37279827871
6330,62044.66786181712
6331,65990.61513044917
6332,69861.95211079279
6333,72335.67782075012
6334,73801.46499211664
6335,67055.40882918386
6336,72579.35957930528
6338,64703.67183324731
6345,71683.47456851111
6346,68144.32496014854
6348,67964.60275617831
6349,58831.34491455535
6350,68257.67405662884
6351,69668.57454584385
6352,73510.15390510626
6357,68994.7032807487
6358,73837.99467038122
6360,67532.72696681095
6363,76773.44242880326
6364,71574.07328215106
6366,67205.31405107862
6367,66900.00640173547
6368,68458.2139596315
6370,67357.1644535216
6372,67397.68457685335
6373,73056.15759001637
6374,70402.59735309343
6379,73085.00258577545
6380,54189.59884333739
6382,72051.7060953292
6384,68258.7642215082
6385,68678.4053401783
6387,68747.58621615311
6388,74614.23932641298
6389,69896.13346020288
6390,70468.49732343292
6392,94069.77167942392
6393,70921.15070829347
6395,67477.036621957
6396,70171.1354153751
6398,84377.01866849074
6400,69357.19160222367
6402,69979.31963470868
6406,74328.19860460759
6407,65477.98325095636
6408,76929.17802639997
6410,60311.91204554799
6411,64215.40125888732
6413,70871.35261313035
6414,68822.22341617735
6417,71708.6803391572
6418,72262.20661688416
6420,72718.22065570581
6423,70229.500845328
6424,69832.10358132514
6425,61521.47378382498
6426,68092.12681337402
6427,72784.52613722565
6428,74506.20134424685
6429,68048.71889970885
6431,77689.15017489337
6432,70868.04729789028
6434,70691.53254070843
6435,70688.49060018468
6436,71222.0713431654
6437,77719.64299316515
6438,68272.70313446817
6439,70566.63489889371
6441,71677.32430837562
6443,74001.46226591403
6445,70517.6752523617
6446,73658.76616531372
6447,68811.96083189716
6450,68767.68307490244
6451,71645.37064646461
6452,75894.00219165765
6453,71741.93391477363
6454,75718.94462465678
6455,66838.86682207667
6456,71413.42715514712
6475,70786.69547726915
6476,68725.91768045456
6477,73168.52491216213
6480,74534.39223029822
6482,72522.4085221374
6485,50602.680338161525
6487,70426.7922742195
6488,69376.16326485116
6490,69302.19476064794
6492,78444.85394770543
6493,65119.81082108977
6494,67160.60029855862
6496,68638.21374841373
6498,69817.39863801193
6501,71513.46239719361
6503,64227.035458512975
6504,66896.54319663512
6505,72111.46563451466
6506,74065.71761873257
6507,69604.9879430557
6509,70427.8812044067
6510,72338.08572018068
6511,69860.82279495208
6512,69528.73790485892
6514,69843.31869195927
6515,72727.43444614027
6516,72785.95239190123
6517,73667.60243912681
6518,71172.12604845854
6519,69528.5447919058
6520,70841.94257644867
6522,67673.16506482716
6523,70809.7322381412
6524,71919.90823525169
6525,72607.2294868009
6526,63529.424990638945
6531,67454.82243283934
6533,70366.20943016591
6534,71199.16793616414
6535,68587.61539242756
6536,57389.39923159037
6538,55897.80103422044
6540,70894.13578509494
6541,68993.8045101245
6544,68351.09430823052
6545,65735.72449235327
6546,70898.91425487297
6547,67655.20209765907
6548,67903.26233765396
6550,69099.00479148634
6552,71558.21707464596
6553,51449.331730022954
6554,51769.17035933496
6558,69264.79673038151
6559,68574.35847363315
6560,71475.66332432807
6561,69697.64468989556
6562,72829.27620120191
6563,70625.12048112057
6564,73350.91108100054
6565,73859.68824329371
6567,70757.63377818443
6568,70758.73809893767
6569,64099.81554754904
6571,70694.48483130836
6574,67791.21677440139
6575,56826.80347651487
6576,68440.54717298657
6577,70131.649758358
6580,68727.10504291121
6581,68829.24912563861
6582,68011.30009409324
6583,64485.106079525605
6585,74663.28196801715
6586,68182.67688215851
6588,74616.6981546192
6590,74361.13163332951
6594,71872.74146135162
6597,74674.43390715729
6598,77693.04113867837
6599,71551.9324607222
6600,70885.72755857391
6601,70881.73358956516
6602,58789.8320352256
6603,68325.67112426089
6604,72141.94303963054
6607,73524.33648098218
6609,72184.63726373955
6616,75529.12371319746
6618,70775.78518531269
6619,68414.11713311737
6623,66495.9470390844
6624,55004.91977210245
6626,70268.80035409553
6629,73418.30544565243
6630,70438.24168424046
6631,66509.19416457732
6632,70464.24599297774
6633,52751.50640159696
6634,69103.74330098178
6635,71500.80809866788
6636,72770.38932968811
6637,53729.15315603148
6639,66572.49589314616
6641,63243.24952279509
6642,68942.09859131754
6643,73781.20799533691
6644,70598.36607559293
6647,70501.32892103202
6648,68555.20197604984
6649,78067.54360379376
6655,69186.53252298581
6658,59945.19720196865
6659,56099.815944557704
6660,73299.42320176816
6661,69863.75257671956
6662,70603.77353210312
6663,70964.69095158167
6664,71927.15181634405
6666,73543.03120593462
6668,73478.67621382751
6669,68935.82921173247
6670,73517.50541834501
6674,70855.41763158517
6675,72013.95775069887
6676,70479.64543146703
6679,70831.5367481861
6680,67030.53763169658
6681,71182.0849433477
6683,69342.0336282479
6686,70597.39679938034
6687,72721.95059182441
6689,71824.86666447746
6692,74860.49756754098
6693,69609.70356546076
6695,72776.45284881901
6696,70593.00161996357
6714,70165.22264249556
6715,69267.79165811832
6716,70738.4836203482
6717,74446.35464370603
6718,61716.70800965899
6719,66039.43412441165
6722,62918.95212630773
6723,52917.066514022044
6724,65309.820225962285
6725,71364.54153214658
6726,71017.22978764014
6727,66707.7946927142
6728,69473.58567779332
6730,56409.12449515254
6731,71278.10135833114
6733,61943.596942998745
6734,63173.41694465328
6736,69772.52536211333
6737,72517.84568083423
6740,58392.920269380316
6741,69045.6489275742
6745,56461.08151771827
6746,55341.98830530528
6747,57086.88898566719
6749,62446.90048302348
6750,69256.69367901562
6751,66747.82663042964
6752,59595.09456050893
6753,55588.02920012833
6754,57676.34358873575
6755,55341.75599131747
6756,58933.05776455739
6757,54167.118052227335
6758,53683.45536970032
6759,58014.03542916149
6761,68591.52970403929
6762,67885.23296668737
6763,70668.44322169093
6764,64462.05757989491
6767,70871.91218602213
6768,70230.30763082823
6769,65261.9053113462
6773,64842.667151803325
6774,66315.82658820195
6775,73938.14232161733
6776,68047.2391171019
6777,61273.816827213166
6779,64670.48845950704
6780,70403.15729496455
6783,72741.95785339222
6784,68775.94667016872
6785,56546.78255344757
6787,66456.16195741232
6788,69215.8521394102
6789,69607.47478990858
6792,62619.72590561633
6794,60697.9097386362
6797,72287.01709263555
6798,83726.07016638707
6799,69270.78987481468
6800,67403.8511529252
6801,59398.185789297924
6803,61279.58368827696
6804,72128.68618605242
6809,67463.82133463767
6810,69039.9311632168
6811,73023.85981163749
6812,68369.44152180952
6813,68521.00060863784
6815,66715.80697949074
6817,73278.45394752393
6818,67618.67058904999
6824,66937.54263570154
6826,68141.50786563862
6827,73621.30954772764
6829,68769.80670397208
6830,72541.3929739988
6831,78563.72202516928
6832,73311.06801648231
6833,74143.1751538545
6834,73979.61804735262
6835,76038.33134530332
6838,68454.19136171207
6839,54373.25712126514
6841,69759.83274537078
6842,68521.24846963407
6844,67829.84508960451
6845,71895.33361616409
6846,73708.60649443493
6849,66675.80909666611
6851,64152.953870068115
6852,68376.08327835328
6853,60394.44331406217
6854,71763.20475530002
6856,69403.34027797828
6857,68245.74340533781
6858,68332.52797063351
6860,70677.27371328222
6861,69101.26216272204
6862,69806.95633576914
6863,69954.68599306565
6865,71408.30778686547
6866,69916.76365499276
6869,70036.42077058493
6870,70445.56176027982
6872,60669.9923278907
6873,69590.58450300238
6874,68443.23687457957
6875,70839.09492283975
6876,72516.29731811398
6877,70726.39815405305
6878,65040.949750857835
6879,71300.31562678127
6880,68479.9212749601
6881,58907.535134753285
6882,67571.1595246613
6883,65142.768860272045
6884,75222.9234861762
6885,70790.23055487953
6886,68464.83775366916
6887,65331.965258655415
6888,71885.16109599872
6891,57714.924644018756
6894,67284.48953545942
6896,69784.81015552804
6897,68858.577399188
6898,70340.67516324743
6899,73082.23895674784
6900,69583.29463075106
6903,78064.94336690861
6904,61233.619074671435
6905,62113.31305621069
6906,69479.98694575964
6909,71863.22370940131
6911,70914.66254139383
6918,72114.00209382451
6919,70553.18204239711
6921,72519.69833888629
6922,72321.9360257577
6923,70482.17436220983
6924,70175.775149546
