6323,71356.33534069994
6025,72912.01733644579
6039,68249.03939456289
6043,72314.88662580906
6054,66812.29979377525
6072,70625.38021626095
6082,70998.30158113777
6087,71534.37607590319
6088,71047.99698074629
6092,72466.62932341051
6094,73493.99748544092
6101,77502.12154354711
6167,72659.45404644516
6213,69801.55138299681
6225,65709.0755418031
6232,76604.04041045785
6239,69237.84345272607
6245,70814.35128642213
6246,69757.3593247781
6248,64114.787452474986
6250,69314.21917201825
6251,62282.879550804755
6254,71682.98186252863
6266,74493.90122039375
6267,69409.34321108306
6268,69942.80866128925
6272,71088.86939427038
6291,62051.958795722996
6297,68958.588816787
6298,61085.709894896754
6299,62489.563819514035
6304,69436.51480582841
6307,68227.3436357179
6313,70517.66816114548
6316,69898.84244741627
6317,70298.72694206666
6318,68916.99013923752
6320,72808.6977288777
6324,64420.5758317554
6325,69508.69714509798
6326,65899.79633738415
6327,69060.94252143131
6328,71308.51163469473
6329,68647.89880073114
6330,62225.66930878399
6331,65947.32390761112
6332,70136.43676788585
6333,73330.50604135367
6334,73612.40990188226
6335,66632.84472193744
6338,64602.98380794442
6345,72105.54069366422
6346,67494.0434943176
6348,68551.62499919515
6349,58775.70210430251
6350,69182.53550997899
6351,69693.53299014992
6352,72305.36113313331
6357,68847.11870756341
6358,73701.56942852525
6360,70107.13126980203
6363,77049.48276707629
6364,70244.15608000806
6366,69024.8535694588
6367,67264.0124999303
6368,68415.06799231676
6370,68179.77019801154
6372,67253.56087856914
6373,73136.15878865955
6374,70531.22846760217
6379,71064.39219886127
6380,55341.85221340578
6382,72190.18867144008
6384,71161.07890921492
6385,70256.7067114704
6387,69619.3978598919
6388,73980.29071366202
6389,69975.0019653442
6390,70444.71008634943
6392,89193.33186397025
6393,71423.92175974596
6395,70933.74704584458
6396,70320.22935931006
6398,82598.50670147993
6400,69674.57744485959
6402,69929.40599888639
6406,74211.98658985386
6407,66557.54417919478
6408,76511.24406671814
6410,61057.66513148128
6411,62453.99418145524
6413,70944.37947071643
6414,69731.09392221135
6417,71579.58262119074
6418,71191.61774224186
6420,72589.3252129096
6423,70496.42779802434
6424,70691.07668763252
6425,63747.57872250354
6426,67882.5696489664
6427,72614.70665983693
6428,75261.42775271299
6429,67241.63384082404
6431,77366.50000056972
6432,71042.47146044356
6434,71508.77603257519
6435,72339.35354112921
6436,70365.2562082602
6437,76889.77447873204
6438,69153.08639791372
6439,70604.16839917914
6441,71567.6090470026
6443,74215.0569607193
6445,70593.5093917924
6446,73841.14493671473
6447,69277.13461118142
6450,69922.72174767827
6451,72125.10448215366
6452,76103.58563215067
6453,71889.42536441692
6454,76344.60040130545
6455,67647.92690650899
6456,71414.54143317664
6475,70689.67903518079
6476,69590.39378026532
6477,73061.2852401334
6480,74950.89942828268
6482,73283.12091529605
6485,51373.10017039868
6487,70041.37482497186
6488,66863.42900614033
6490,70470.0585306039
6492,77419.09276513428
6493,66028.03455816286
6494,70677.70729314309
6496,68721.45620305109
6498,70048.04730466983
6501,71790.15188208321
6503,64560.02584209805
6504,68235.24842714796
6505,71357.21753331905
6506,74159.2624843313
6507,69633.81578026309
6509,70759.80730931966
6510,71896.63597492198
